Sequencial; Receitas; Despesas
250000003081; 54; 54
130000001145; Sem lancamento; -
160000001153; Sem lancamento; -
70000000838; 8326; 8343.8
250000000524; 47570; 47570
250000003810; Sem lancamento; -
250000003933; 700; 700
50000001013; Sem lancamento; -
250000002967; 1862.5; 1859.9
70000000774; 5460; 5460
250000003833; Sem prestacao; Sem prestacao
50000001061; 1724; 1724
130000001376; 480; 480
160000000028; 1040; 1018.4
140000000247; 9647.33; 9597.33
220000000538; 21271.71; 21343.46
160000000006; 6000; 5978.5
60000000651; 1000; 1000
260000000288; 200; 200
70000001082; 15149.75; 15143.75
190000002619; 2855; 2855
250000002941; 688; 688
70000000587; 4396.8; 4396.8
60000000332; 1448; 1448
190000001089; 17365; 17365
100000000317; Sem lancamento; -
40000000607; 9894.38; 9894.38
40000000674; 5787.5; 5639.1
70000000754; 3282; 3282
190000001854; 20500; 20500
240000000474; Sem lancamento; -
130000001912; 4568.5; 4568.5
130000000504; 107655.2; 149655.23
170000000242; 1000; 1000
150000000529; Sem prestacao; Sem prestacao
160000000693; Sem lancamento; -
130000000207; 6456.66; 6456.66
130000000393; 9721.7; 9721.7
180000000377; 4000; 4000
200000000182; 335032.2; 335032.24
220000000325; 2716.28; 5432.62
10000000119; 69821.3; 69821.3
250000001146; 79612.21; 88362.21
150000000117; Sem prestacao; Sem prestacao
190000000144; 432340; 432340
140000000746; Sem prestacao; Sem prestacao
50000000234; Sem prestacao; Sem prestacao
120000000028; 28318; 28304
140000000878; 600; 600
250000002727; 220929.54; 220929.62
140000000189; 1350; 1350
150000000453; 8339.21; 8339.21
60000000713; 300; 300
250000001391; Sem lancamento; -
130000001255; Sem prestacao; Sem prestacao
50000000295; 9450; 7050
50000000666; Sem lancamento; -
190000002194; 1837.5; 1837.5
70000000006; 21050; 21015.51
250000003531; 4012.4; 4012.4
70000000703; 3000; 3000
190000001311; Sem prestacao; Sem prestacao
250000003336; 6088; 6065.36
250000001450; 102578.41; 102525.22
240000000036; Sem prestacao; Sem prestacao
250000003644; 2990.6; 2990.6
210000000891; 1194194.44; 1194194.44
190000002302; 11535; 11535
190000002967; 7079.85; 7074.85
30000000125; 600; 600
90000000890; 1000; 1000
130000000805; Sem prestacao; Sem prestacao
130000000151; Sem prestacao; Sem prestacao
250000000996; 270175.85; 270175.85
50000001107; 2640; 2640
190000001991; 35127.5; 34607.7
270000000129; 1506.52; 1506.52
100000000466; Sem lancamento; -
190000000878; Sem lancamento; -
190000001916; 64110.9; 64110.9
130000001425; 5968.92; 5968.92
250000002635; 39222.34; 39222.34
10000000129; 13190.5; 13190.5
220000000636; 38720; 38691.76
250000002137; 111773.7; 111543.7
190000001483; 91080; 91080
230000000156; 9511.11; 6791.11
250000003862; 7600; 7600
70000000784; 1919.18; 1919.18
40000000042; 7290; 7290
250000002245; 23528.13; 23528.13
140000001142; 5000; 4970.87
90000000914; 818154.01; 786597.24
250000000714; 9048; 11048
190000000682; Sem lancamento; -
50000000477; 420; 420
260000000303; 20703.75; 20703.75
150000000236; 500; 500
250000001300; 3197.24; 3197.24
100000000725; Sem lancamento; -
40000000789; Sem prestacao; Sem prestacao
200000000217; 195066.89; 193879.26
10000000363; 7030; 7030
210000000237; 879215.71; 879168.3
210000000953; 650; 650
80000000433; 7503.75; 7403.76
210000000106; 122032.62; 121568.13
250000003683; 17802.6; 17802.6
190000000693; 51907.7; 51754.89
210000000439; Sem prestacao; Sem prestacao
190000001158; 1000; 1000
90000000872; 4155.01; 4155.01
210000000559; 24850; 25485.01
210000000191; 43940.1; 43940.1
220000000193; 264337.92; 300607.93
210000000299; Sem lancamento; -
50000000853; 35200; 35170.48
70000001046; Sem prestacao; Sem prestacao
220000000352; 49287.88; 49287.88
250000002903; 593; 593
250000003397; Sem lancamento; -
80000000597; 450; 450
60000000016; Sem lancamento; -
100000000428; 55770; 55749.7
50000000117; 262515.93; 262515.93
70000000399; 2019.74; 2019.74
190000000875; 1087.5; 1087.5
190000001536; Sem prestacao; Sem prestacao
40000000447; 11662.45; 11662.45
250000000690; 281845.04; 281845.04
190000002822; 12708; 12708
70000000003; 9400; 9400
170000000479; 4053.8; 4053.8
190000002596; Sem prestacao; Sem prestacao
40000000231; 3821; 3821
190000001081; 6656.66; 6656.66
190000000200; 702.5; 702.5
160000000470; 300; 300
40000000541; 3090.01; 3090.01
210000001092; Sem lancamento; -
60000000596; Sem prestacao; Sem prestacao
220000000361; 45467.71; 45467.71
210000000017; 25620; 25604.95
190000001973; 24444.5; 24425.91
140000000572; 29762.93; 29473.33
140000000124; 1118.57; 1118.57
40000001003; 5439; 5439
90000000398; 114157.12; 114157.12
70000000771; 5060; 7460
130000000726; 1794609.27; 1794609.27
250000000741; 140774.5; 140744.84
90000000548; Sem prestacao; Sem prestacao
190000003046; Sem prestacao; Sem prestacao
40000000665; 7400; 7334.4
40000000627; 11993.98; 11993.98
130000001714; 3492; 3492
60000000344; 79365.83; 79365.83
240000000518; Sem lancamento; -
30000000304; Sem lancamento; 567
220000000444; 11539.9; 11539.9
140000000320; Sem lancamento; -
190000001450; 12218; 12218
200000000047; 35225; 35135.6
100000000448; Sem lancamento; -
60000000154; 10800; 7898.8
100000000155; Sem prestacao; Sem prestacao
70000000630; Sem lancamento; -
160000001169; Sem lancamento; -
190000002295; 15388.5; 15370.55
160000000628; Sem lancamento; -
190000000709; Sem prestacao; Sem prestacao
140000001482; 3440; 3440
110000000281; 906282.35; 906282.35
110000000438; 2592295.31; 2592253.35
210000000919; Sem lancamento; -
240000000363; Sem prestacao; Sem prestacao
240000000430; 356948.74; 356861.32
170000000696; 40000; 39383
130000001446; 180; 180
250000003532; 2172; 2172
210000000722; 42860; 42820.8
120000000056; 850; 850
110000000099; Sem lancamento; -
80000000517; 81130; 81128.62
40000000679; 400; 400
110000000173; Sem lancamento; -
140000000255; 200; 200
90000000989; 98000; 98000
160000000665; 3230.64; 3230.64
40000000052; 1720; 1720
130000001148; Sem lancamento; -
190000000106; 4753.44; 4753.44
40000000483; 4652.77; 4652.77
170000000541; 1448; 1448
30000000373; 1300; 1300
210000000562; 107016.28; 107016.28
100000000785; 714900; 714900
90000000825; 142.58; 142.58
100000001000; Sem lancamento; -
190000000820; 17200; 17200
60000000985; 1448; 1448
260000000039; 10940.86; 10940.86
80000000439; 27977.48; 27941.8
190000000871; 12900; 12900
10000000493; 20505.67; 20505.67
190000003263; Sem lancamento; -
170000000134; 157500; 157464.99
80000000386; 63678.77; 63678.77
120000000153; 62550; 62504.61
210000000659; 10816.9; 10811.75
270000000172; 17670.42; 17523.82
250000003874; 1456.85; 1456.85
190000002979; 1575; 1575
220000000465; Sem prestacao; Sem prestacao
40000000287; 3087.5; 3087.5
130000000506; 382839.83; 383061.5
190000000254; 1240235.67; 1239559.77
80000000551; Sem prestacao; Sem prestacao
250000000593; 207468.5; 207468.51
250000003855; 2000; 200
10000000032; 2455.72; 2455.72
190000000829; Sem prestacao; Sem prestacao
80000000409; 246893.06; 246893.06
50000000152; 347053.27; 347053.27
250000002008; 4276.66; 4276.66
130000000674; 4410; 4410
250000001576; Sem lancamento; -
250000001081; 13867.33; 3906.43
190000000986; 45762.5; 45968.7
190000002123; 33003; 32985.24
190000001138; 14680.69; 14634.77
60000000243; 50000; 50000
170000000393; 5630; 5630
90000001296; Sem lancamento; -
270000000263; Sem lancamento; -
250000000294; 25459; 25459
220000000215; 1111.11; 1111.11
250000001387; 285.47; 285.47
250000001579; 10975.63; 10965.23
250000002408; Sem lancamento; -
140000000305; 1340; 1340
250000001575; 2000; 1884.2
220000000185; 23655; 22788.42
250000003785; 694; 694
250000000018; 263498.75; 262666.04
230000000181; 201569.31; 201455.23
220000000455; 600; 600
130000000191; 400; 400
70000000807; 2740.18; 3370.78
190000001783; 851763.54; 851541.75
190000000353; 11785; 11785
190000001555; 68998; 68946.11
210000000779; Sem prestacao; Sem prestacao
30000000232; 1345; 1345
250000001258; 19797.7; 19777.39
190000003286; 1448; 1448
60000000097; 49563.34; 49563.34
50000000252; 103111.53; 102973.96
250000000861; 166607.96; 166607.96
150000000272; 6658; 6597.9
210000000830; 620608.86; 620608.86
140000000573; 197179.93; 197179.93
100000001095; 1500; 1500
190000003168; Sem lancamento; -
10000000070; 21410.4; 21408.8
170000000129; 23004; 23004
250000001230; 1928; 1928
170000000419; 2500; 2500
80000000618; 4963.26; 4963.26
30000000252; 7832; 7219.8
220000000055; Sem lancamento; -
210000000524; 89694.01; 89694.01
250000002694; 202341.58; 202341.58
250000002847; 2811; 2723.5
230000000520; 10402.62; 10402.62
100000000518; 3607.05; 3607.05
250000002353; 6576; 6488.85
50000000628; 994630.27; 994620.6
190000000132; 1300; 1300
240000000136; 680.13; 680.13
190000002574; 3161.5; 3161.5
180000000117; 256776.34; 256764.52
40000000573; 11006.45; 11006.45
130000001336; 2230; 2230
220000000332; 4200; 4173.85
140000000599; 15000; 14935.96
10000000394; 4413; 4413
210000000715; 51720; 51600.96
250000002973; 497.3; 497.3
270000000021; 1243693.25; 1285082.93
50000000818; 12935; 12934.4
190000002189; Sem lancamento; -
250000001737; 290; 290
250000000961; 3114; 3114
210000000152; 117485; 117485
190000003102; 11908.3; 11878.6
250000000630; 5240; 5240
250000002300; Sem prestacao; Sem prestacao
100000000697; Sem lancamento; -
50000000012; 2886.9; 2886.9
40000000058; Sem lancamento; -
230000000129; 8385.91; 8385.91
200000000134; 2319.96; 2319.96
160000001016; 114034.49; 114034.49
190000001899; 1928200; 1928200
190000000976; 4395; 4395
120000000663; 44710; 44705.06
160000000842; 18000; 17812.96
250000003783; Sem lancamento; -
250000003762; 428.96; 428.96
250000001956; 1260; 1260
30000000291; 600; 600
150000000614; 300; 300
60000000665; 2005.51; 2005.51
250000003880; 350; 350
210000000031; Sem lancamento; -
130000001250; 114725; 114716
210000001096; 2143; 2143
140000000682; 300; 300
50000000658; Sem lancamento; -
190000000103; 4074.68; 4074.68
240000000390; 3270.3; 3270.3
150000000392; Sem lancamento; -
140000001002; 5904; 5904
60000000386; 1762.5; 1756
190000002811; 1789.96; 1784.91
190000003062; Sem lancamento; -
80000000608; 28177.55; 28177.55
130000001507; 4988.92; 4988.92
250000001186; 106.1; 106.1
190000000780; 2000; 2000
60000000373; 9550; 9548
250000002827; Sem lancamento; -
190000000727; 36; 36
160000000675; Sem lancamento; -
140000000041; 300; 300
190000001104; Sem lancamento; -
190000001386; 4145; 4144.65
130000000717; 2295827.14; 2295967.64
60000000892; Sem lancamento; -
90000001103; Sem prestacao; Sem prestacao
150000000504; 47010.66; 47010.3
50000000446; Sem lancamento; -
220000000208; 53058.39; 53058.39
240000000659; 100; 100
250000002851; 435; 435
70000000942; Sem lancamento; -
20000000325; 16275.18; 16203.48
200000000264; 4600; 4600
210000000189; 8372.55; 8372.55
190000001113; Sem prestacao; Sem prestacao
160000001141; 58538.64; 58510.52
60000001050; Sem prestacao; Sem prestacao
10000000385; Sem lancamento; -
210000000793; 95; 95
120000000203; 13300; 13258.99
140000000387; 7450; 7439.9
210000000701; 232735; 232735
60000000824; 1000; 1000
20000000133; 1420; 1420
260000000249; 223423.25; 223341.91
60000000407; 1384; 1384
190000002001; 42321; 28607.93
150000000219; 307; 307
50000000369; 137470.2; 137805.84
10000000373; 2290; 2290
190000001949; 4891.5; 4891.5
250000002507; 11771; 11771
80000000148; 7071; 7071
100000000404; Sem lancamento; -
170000000350; 40000; 40000
80000000816; Sem lancamento; -
140000000199; 1000; 1000
210000000448; 3950; 3950
130000001306; 2943.06; 2943.06
250000001529; 1024397.26; 1024397.26
10000000300; 16087.3; 16087.3
190000000842; 150984.2; 145355.22
70000000468; 1857.52; 1857.52
230000000354; 6050; 6018.4
100000000736; 535469.46; 535413.45
90000000927; 1013622.38; 1013622.38
170000000516; Sem lancamento; -
180000000465; Sem prestacao; Sem prestacao
120000000264; Sem prestacao; Sem prestacao
80000000141; 2169; 2169
140000000133; 1310; 1310
120000000255; 36000; 35999.42
220000000472; Sem prestacao; Sem prestacao
250000000543; 699627.5; 1246406.53
190000003141; Sem prestacao; Sem prestacao
250000002322; 601.71; 601.71
270000000444; Sem prestacao; Sem prestacao
130000001445; 4805; 4805
210000000626; Sem prestacao; Sem prestacao
210000001097; 887; 887
90000000949; Sem lancamento; -
70000000889; Sem prestacao; Sem prestacao
190000000416; 3000; 3000
190000001628; 315270; 319263.04
190000002848; 799; 799
250000002055; 5913.7; 5913.7
250000002105; 14827.94; 14827.94
70000000131; 10869.99; 10869.99
250000001871; 7255.53; 7255.53
70000001187; Sem prestacao; Sem prestacao
70000001202; 2500; 2500
250000001426; 87485.69; 87483.28
250000001095; 3316.8; 3316.8
130000000766; 6994.81; 10046.37
220000000267; 44600; 44600
240000000064; 119.1; 119.1
250000003673; 17389.27; 17389.27
40000000522; 18310; 18232.6
160000001147; 44512.63; 45701.83
250000002251; 534.11; 534.11
190000001457; 26262.5; 26262.5
190000000498; Sem prestacao; Sem prestacao
160000000135; Sem lancamento; -
190000003206; Sem lancamento; -
130000000161; 32930.9; 35846.9
50000000731; 66465; 66465
190000002850; 742.4; 742.4
250000003822; 1010; 1010
220000000200; 275325.57; 275325.57
100000000143; 1500; 1500
130000001580; Sem prestacao; Sem prestacao
90000001170; 40203.67; 40203.67
270000000339; Sem prestacao; Sem prestacao
180000000159; 30930; 30900
190000001701; 1070; 1070
250000000655; Sem prestacao; Sem prestacao
150000000479; 9889.63; 9889.63
190000001091; 5194.49; 5194.49
60000000646; 100; 100
100000000196; Sem prestacao; Sem prestacao
250000002065; 8733.89; 11433.89
220000000224; 6661.11; 6661.11
190000001891; 31557.85; 33557.85
230000000460; 10606.38; 10606.38
190000003283; 1448; 1448
60000000538; 2948; 2948
100000000272; Sem lancamento; -
110000000406; Sem prestacao; Sem prestacao
230000000408; 18482; 18482
60000000313; 5980; 5977.9
60000000451; 88929.71; 88929.71
130000000524; Sem prestacao; Sem prestacao
100000000118; Sem lancamento; -
20000000228; 11473.33; 11473.33
250000002188; 3297230.05; 3297230.05
250000003334; 947.5; 947.5
250000000092; 19159.14; 19159.14
210000000552; 9000; 8926.08
210000000964; 10910; 10910
210000000176; 15000; 15000
250000003841; Sem lancamento; -
190000000667; 3490; 3490
200000000213; 1808.42; 1802.82
160000000868; 600; 600
100000000825; Sem prestacao; Sem prestacao
130000000945; 42194.08; 40833.97
190000000527; 12358; 12316
120000000432; 15000; 15000
70000000798; 7084.4; 7084.4
240000000338; 162142; 162142
250000002392; 216005.86; 215765.17
240000000396; Sem lancamento; -
170000000070; 409150; 409076.05
100000000382; 20400; 20400
150000000612; 300; 300
150000000268; 3827; 3827
80000000610; 5913.26; 5913.26
160000000703; 16386.64; 16786.64
210000001015; 10027.4; 10027.4
210000000255; 363985; 363802.29
40000000762; 8460; 8460
190000000967; 2517; 2516.3
190000001442; 26101; 26101
250000003624; Sem prestacao; Sem prestacao
220000000100; 17212.5; 17208.74
130000000607; 2181880.98; 2181256.82
270000000090; 1950; 1950
250000000126; 11711.15; 11693.25
170000000491; 5553.8; 5553.8
90000000725; 2118104.81; 2117751.37
80000000571; 4387.51; 4187.51
30000000251; Sem lancamento; -
100000000254; Sem lancamento; -
200000000050; 2000; 2000
160000000641; Sem lancamento; -
60000000722; 2000; 2000
190000002215; Sem lancamento; -
80000000458; 6850; 6850
160000001441; 61291.64; 61230.43
40000000788; 1010; 1010
130000000414; Sem prestacao; Sem prestacao
190000001711; 4504; 4504
160000000113; 357058.75; 356949.76
110000000315; 320497.15; 581275.87
130000000780; 17060.7; 17060.7
30000000080; 1760; 1760
210000000540; 50260; 50254.93
170000000347; 133110; 133110
40000000121; 176818; 176707.29
250000000761; 1808; 3458
200000000015; 566.7; 566.7
250000000472; 1294.57; 1294.57
100000000477; 715141.36; 715141.36
80000000753; Sem lancamento; -
60000000442; 220; 207.4
250000002844; Sem lancamento; -
260000000190; 493726.94; 493726.94
80000000670; Sem prestacao; Sem prestacao
20000000563; Sem lancamento; -
190000001689; 4600; 4600
210000000577; 3770; 3760
190000001829; 56200; 56200
130000001512; 480; 480
190000002325; 3715.5; 3715.5
50000000212; 6580.2; 10275.2
130000000681; 208.86; 208.86
270000000212; 36671.09; 36671.09
160000001304; Sem lancamento; -
170000000584; Sem lancamento; -
200000000036; Sem lancamento; -
190000000152; 6860; 6860
220000000054; Sem lancamento; -
250000002058; Sem prestacao; Sem prestacao
220000000236; 365774; 365774
250000003056; 5395; 5395
20000000131; 1350.46; 1350.46
140000000917; 324647; 321258.49
190000000478; 4568.96; 4568.96
130000000094; 1000; 1000
70000000906; Sem lancamento; -
