Sequencial; Receitas; Despesas
50000000537; 27771; -
190000000192; Sem prestacao; Sem prestacao
260000000283; Sem prestacao; Sem prestacao
250000000849; 33817.48; -
230000000420; Sem prestacao; Sem prestacao
200000000268; Sem lancamento; -
240000000527; 81421.05; -
130000000409; 7818.94; -
190000002017; 20120; -
70000000629; Sem lancamento; -
140000001362; Sem lancamento; -
110000000381; 33624.47; -
180000000270; 8350; -
70000000097; 10710.07; -
70000000202; 8248; -
120000000038; 119763.66; -
180000000285; 3900; -
250000000595; 1902947.65; -
70000000499; 5480.09; -
60000000788; 685357.51; -
40000000116; 365007.68; -
70000000482; 1645; -
150000000258; 206703.73; -
10000000375; 3913; -
250000001906; 1331.5; -
250000002609; 214412.93; -
250000002389; Sem prestacao; Sem prestacao
130000000576; 81927.44; -
120000000299; Sem lancamento; -
220000000173; 42200; -
50000000482; 4000; -
130000000990; 1650; -
190000000318; 4984.79; -
240000000068; 700; -
250000000706; 6616; -
190000000255; Sem lancamento; -
180000000319; 4200; -
80000000046; 23159; -
250000001873; 642.63; -
170000000535; 85030; -
60000000017; 200; -
70000000176; 2150; -
250000002167; Sem lancamento; -
100000000082; 1200; -
70000000420; 2450; -
190000001796; 104730.95; -
140000000555; Sem prestacao; Sem prestacao
130000000865; 1267482.43; -
170000000405; 1000; -
130000001993; 16050; -
210000000326; 604701.74; -
210000000261; 12000; -
50000000215; 76691.1; -
130000000581; 9275; -
130000000650; 1959920.23; -
230000000548; 1500; -
90000000125; 248640.4; -
190000002698; 1639.02; -
210000000153; 125339; -
50000000946; Sem prestacao; Sem prestacao
190000002738; Sem prestacao; Sem prestacao
70000000302; Sem prestacao; Sem prestacao
120000000194; 13450; -
110000000252; 3050; -
80000000468; 195155.81; -
250000003558; 515.88; -
180000000017; 1448; -
190000002174; 4941.5; -
240000000259; 1239011.43; -
140000000134; 54000; -
250000001897; 53597; -
50000000578; 8960; -
200000000038; Sem lancamento; -
200000000372; 13131.7; -
250000000253; 2600; -
190000002238; 86752.5; -
160000000758; 3677.5; -
190000001846; 102400; -
190000001206; 1960; -
190000001197; 1155; -
250000002029; 25700; -
250000002181; 1326380.24; -
30000000070; 9133.76; -
100000000641; 5789.1; -
70000000309; 18105.46; -
200000000071; Sem prestacao; Sem prestacao
50000000306; 11448.61; -
190000001105; 16215; -
130000000261; Sem lancamento; -
30000000120; 6889.5; -
210000001012; 16759.15; -
50000000219; 4347.5; -
150000000241; Sem prestacao; Sem prestacao
160000000349; 190599.8; -
190000002394; 10177.5; -
150000000307; Sem lancamento; -
200000000136; 1975271.82; -
190000001920; 700; -
160000000336; 706038.86; -
250000002661; 23771.65; -
110000000102; 506215.68; -
40000000444; 19098.25; -
140000000221; Sem lancamento; -
190000001412; 4365; -
180000000300; Sem lancamento; -
180000000217; 226278.48; -
190000000108; 4234.71; -
130000000665; 4363338.65; -
200000000152; 674833.2; -
140000000574; 262519.93; -
130000001519; 4480; -
250000001966; 4052.5; -
190000000603; Sem prestacao; Sem prestacao
210000000624; 13390; -
190000002868; 1718; -
250000000454; 55229.98; -
190000001240; 1582.5; -
10000000175; Sem prestacao; Sem prestacao
70000000396; 30674.14; -
170000000017; 950; -
60000000383; 1300; -
250000000805; 128759.4; -
170000000617; 6000; -
260000000326; 600; -
60000000502; 122229.72; -
50000000087; 217457.9; -
60000000573; 900; -
30000000434; Sem prestacao; Sem prestacao
160000000515; 758.17; -
60000000376; 2208; -
60000000675; 13227.51; -
190000001187; 952.5; -
190000001993; 1192.08; -
210000000021; 3106.91; -
100000000493; 3607.05; -
50000000197; 20156.64; -
80000000569; 14649.01; -
130000001676; 1400; -
50000000664; Sem prestacao; Sem prestacao
220000000546; 5683.91; -
250000002518; 7339.2; -
250000000402; 56100.96; -
70000000620; 267820; -
250000000069; 1679901; -
190000002015; 876965; -
250000000851; 2842.65; -
200000000046; 8016.3; -
90000000128; 21440.4; -
190000000098; 4843.39; -
130000000529; 126708.9; -
70000000592; 6170.75; -
70000000054; 9500; -
90000000519; Sem lancamento; -
30000000320; 4100; -
230000000175; 250; -
210000000248; 10268; -
50000000375; Sem prestacao; Sem prestacao
190000000441; 2850; -
110000000521; 24468.13; -
130000001741; 99366; -
230000000091; 6465.6; -
70000001085; 2160; -
240000000106; 91333.63; -
250000002252; 1433.75; -
190000002537; 2986.5; -
170000000050; 400; -
190000000054; 1448; -
170000000121; Sem lancamento; -
10000000096; 28846; -
100000000345; Sem lancamento; -
30000000223; 850; -
140000000720; 5642.43; -
140000000077; Sem prestacao; Sem prestacao
140000001000; 3489; -
110000000229; Sem lancamento; -
210000001019; 14173.9; -
90000000514; Sem lancamento; -
190000001998; 4598.5; -
100000000148; 1200; -
100000000190; Sem prestacao; Sem prestacao
80000000298; 6832.5; -
250000000686; 30395; -
190000002758; 17409; -
190000000592; Sem lancamento; -
130000001575; 93.6; -
150000000072; Sem lancamento; -
60000000070; 6735.34; -
190000000434; 135600; -
190000002947; 982.5; -
170000000777; 48500; -
250000001799; 12437.8; -
60000000909; 4000; -
140000000558; 11662.43; -
130000001782; Sem lancamento; -
270000000203; Sem lancamento; -
190000002685; -; -
190000001771; Sem lancamento; -
240000000589; 63750; -
190000003280; 9810; -
70000000028; 14500; -
260000000143; 16703.75; -
160000000472; 1624.63; -
130000000087; Sem lancamento; -
130000000205; 113723.41; -
130000000217; 13893.83; -
250000003679; 9664.5; -
150000000280; Sem lancamento; -
100000000827; Sem prestacao; Sem prestacao
80000000246; 26323.83; -
170000000231; 12414.46; -
60000000715; 116457.51; -
160000000569; 13528.44; -
150000000506; 348553.31; -
90000000013; 59025.25; -
140000000417; 12534.23; -
70000000226; 1716.6; -
170000000335; 19760; -
170000000376; Sem prestacao; Sem prestacao
260000000219; Sem lancamento; -
220000000271; 301681.16; -
60000000680; 5807.51; -
100000000525; Sem lancamento; -
190000001842; 4725; -
270000000125; 5278.96; -
140000000040; 2624; -
190000002995; 4548; -
70000001132; 841335.51; -
60000000512; Sem lancamento; -
120000000388; 10180; -
150000000145; 16563.36; -
190000003244; 4175; -
10000000526; 12000; -
160000001238; 2802; -
70000000064; 23753.84; -
20000000353; 6327.26; -
70000000083; 17824.7; -
130000000228; Sem lancamento; -
160000000374; Sem lancamento; -
80000000330; 20692.78; -
230000000209; 1518.4; -
50000000057; 6498.2; -
60000000819; 1576; -
10000000145; 1598.4; -
190000000800; Sem lancamento; -
50000000785; 6089; -
190000001683; Sem prestacao; Sem prestacao
90000000897; Sem prestacao; Sem prestacao
160000000978; Sem prestacao; Sem prestacao
130000000254; Sem lancamento; -
190000000004; 7049.5; -
70000000805; 2104.4; -
240000000145; 331804.03; -
190000002153; 12960; -
190000000688; 1700; -
230000000333; 29160.8; -
190000001002; 1989.5; -
140000000127; 1878.9; -
10000000579; 33966.5; -
50000000091; 1202; -
50000000247; Sem prestacao; Sem prestacao
80000000646; 25576.76; -
210000000447; 25000; -
250000003289; 640.5; -
100000000455; Sem prestacao; Sem prestacao
160000000172; 91086.24; -
160000000992; Sem prestacao; Sem prestacao
210000000836; 258058.48; -
250000001861; 1219.92; -
250000002226; 13877.8; -
250000000664; 4058648.51; -
210000000458; 85193.65; -
210000000323; 6389.8; -
130000001289; 18925; -
40000000433; 99318.69; -
140000000218; 909; -
40000000166; 178505.83; -
30000000147; 8101; -
150000000617; 1194; -
80000000290; 5632.5; -
250000001448; 164411.18; -
250000002059; 23301.26; -
190000002199; Sem lancamento; -
130000000106; 851607.47; -
250000000802; 100062.7; -
50000000302; 1000; -
120000000266; 12450; -
120000000157; Sem prestacao; Sem prestacao
190000000216; 927.5; -
50000000228; 6344.5; -
90000000340; 477720.48; -
250000002986; Sem lancamento; -
50000001161; 2410; -
80000000138; 6070.5; -
150000000465; 1000; -
170000000069; 2958955.89; -
250000000205; 261812.08; -
100000000478; Sem prestacao; Sem prestacao
70000000236; 1718; -
190000001567; Sem prestacao; Sem prestacao
10000000515; Sem lancamento; -
190000001036; 2865; -
70000001060; 2268; -
40000000149; 74221; -
20000000386; 2000; -
20000000384; 28150.08; -
200000000323; 5874; -
10000000094; 3315; -
210000000573; 26280; -
100000000507; 50060; -
170000000309; Sem prestacao; Sem prestacao
160000001029; Sem lancamento; -
150000000340; 6364.88; -
180000000078; 481503; -
10000000460; 23876.71; -
190000002561; 1755; -
130000001579; Sem lancamento; -
60000000346; 10550; -
160000000673; 1756.64; -
160000000802; 7885.6; -
50000000984; 1100; -
60000000868; Sem prestacao; Sem prestacao
160000001409; Sem prestacao; Sem prestacao
220000000039; 1600; -
80000000480; Sem lancamento; -
10000000279; 6600; -
190000001599; 251000; -
160000000993; 23284.93; -
220000000287; 4458.5; -
130000000060; 1680699.5; -
130000001333; 5171; -
250000003934; 1500; -
250000003063; Sem prestacao; Sem prestacao
250000001436; 556803.16; -
140000000713; Sem prestacao; Sem prestacao
60000000815; Sem lancamento; -
80000000757; Sem lancamento; -
160000000948; 158769.63; -
90000000590; 10367.08; -
220000000305; 558.5; -
100000000995; Sem lancamento; -
100000000147; 1500; -
140000000894; Sem lancamento; -
130000001093; 6486.5; -
250000003938; Sem prestacao; Sem prestacao
250000002663; 12512.28; -
210000000567; 8150; -
60000000171; Sem prestacao; Sem prestacao
190000003010; 164100; -
60000000076; 6735.34; -
230000000399; 41544.21; -
230000000179; 345001.02; -
240000000045; 11242; -
140000000282; Sem lancamento; -
190000001635; 500; -
190000001501; 3927.5; -
230000000259; Sem prestacao; Sem prestacao
170000000237; 1000; -
30000000220; 101229.14; -
230000000086; 273750; -
130000000301; Sem lancamento; -
170000000704; 2000; -
70000001088; Sem lancamento; -
70000001074; 12600; -
250000000677; 38659; -
100000000532; Sem lancamento; -
250000003899; 113926; -
160000001162; Sem lancamento; -
110000000153; 2400; -
90000000767; 25350; -
90000000823; 4202.9; -
210000000889; Sem lancamento; -
50000000463; 1448; -
170000000228; Sem prestacao; Sem prestacao
100000000322; 174821.42; -
50000000595; 500; -
10000000453; Sem lancamento; -
190000002816; 14750; -
160000000688; Sem lancamento; -
250000001952; 300; -
60000000758; 400; -
170000000607; 6750; -
210000000813; Sem prestacao; Sem prestacao
190000000451; 3445.02; -
100000000528; Sem lancamento; -
50000000728; 177936.49; -
130000001510; 3550; -
20000000233; 22500; -
230000000056; 9482.5; -
120000000254; 1077787.91; -
110000000128; 20195.75; -
110000000278; 225856.2; -
120000000306; 19500; -
100000000712; Sem lancamento; -
270000000074; 160255.5; -
210000000730; 35710; -
210000001051; 12500; -
220000000146; 23882.91; -
60000000820; 1000; -
250000001282; 245873.1; -
210000001184; 7370; -
20000000344; 12742.26; -
170000000301; Sem lancamento; -
250000001106; 400; -
250000001308; Sem prestacao; Sem prestacao
190000000107; 1340.46; -
190000001237; 1357.5; -
250000000940; 452625; -
190000002689; 1344.17; -
250000000229; 150130.92; -
130000001913; 10300.61; -
130000000571; 4477.2; -
130000001205; 10225; -
250000002960; Sem lancamento; -
130000001776; Sem lancamento; -
220000000092; 1371.5; -
160000000863; 550; -
100000000298; Sem lancamento; -
250000001542; 498694.59; -
190000000917; 400; -
250000001731; 75278.84; -
250000003092; Sem prestacao; Sem prestacao
160000000184; Sem lancamento; -
70000000780; 1434.78; -
240000000485; 35171.05; -
30000000181; 400; -
190000003161; 29240; -
240000000675; Sem prestacao; Sem prestacao
130000001725; 16292; -
160000000572; 385656.64; -
250000000043; 46133.66; -
150000000114; Sem prestacao; Sem prestacao
80000000479; 1153840.91; -
80000000620; 83600.16; -
250000003127; 11127.7; -
160000000033; Sem lancamento; -
90000000561; Sem prestacao; Sem prestacao
220000000428; 1711.11; -
60000000560; 900; -
50000000922; Sem lancamento; -
50000000635; 77080; -
210000000523; 175820; -
230000000511; 13049.51; -
190000003157; Sem lancamento; -
230000000581; 5692; -
160000000710; 12362.64; -
90000000959; 1023281.63; -
250000000030; 130176.82; -
130000001197; 278024.5; -
130000000144; 400; -
50000000495; 621; -
260000000361; Sem lancamento; -
120000000163; 8450; -
240000000178; 396180; -
90000000826; Sem lancamento; -
100000000410; 36740; -
170000000032; 1360633.65; -
180000000133; 95545.04; -
190000000142; 1300; -
160000001322; Sem lancamento; -
110000000324; 3315.71; -
50000000590; 94030; -
80000000087; Sem lancamento; -
250000002525; 665; -
130000000976; 283935.47; -
190000000796; 42320; -
210000000572; 98610.05; -
160000000408; 5221.63; -
230000000221; 128704.51; -
240000000270; 777789.76; -
10000000239; Sem lancamento; -
230000000475; 11604.88; -
270000000227; 218274.22; -
190000002650; Sem prestacao; Sem prestacao
200000000231; 8799.04; -
260000000022; 6980; -
70000000395; 20089.28; -
130000001483; 4883.92; -
130000000542; 1443437.73; -
170000000346; Sem lancamento; -
130000000054; Sem lancamento; -
250000003562; Sem prestacao; Sem prestacao
120000000161; 13450; -
140000000400; 49150; -
120000000366; 13500; -
90000000783; 152800; -
140000000310; 8605; -
140000000416; 16100.38; -
100000000164; Sem prestacao; Sem prestacao
200000000122; 1000; -
140000000690; 11770; -
50000000854; Sem lancamento; -
70000000075; Sem prestacao; Sem prestacao
190000002948; 700; -
190000001398; Sem prestacao; Sem prestacao
100000000205; 45200; -
80000000797; 393.26; -
250000003514; Sem lancamento; -
250000002942; 6403.55; -
140000000547; 1500; -
250000003111; 68446.91; -
10000000269; 84498.7; -
190000002232; 3544.8; -
160000000131; 2976.64; -
110000000354; 1001873.41; -
60000000618; Sem lancamento; -
130000000844; 6748.55; -
250000001376; 76045; -
210000000454; 500; -
30000000274; 2594; -
210000001028; 21740; -
210000000961; Sem lancamento; -
10000000267; 15620.5; -
130000001046; 1650; -
100000000829; Sem prestacao; Sem prestacao
190000001362; Sem prestacao; Sem prestacao
190000002654; 1849; -
170000000392; Sem prestacao; Sem prestacao
140000001103; 100; -
160000001083; Sem lancamento; -
190000000698; 220; -
250000002170; 96431.07; -
240000000453; Sem lancamento; -
120000000337; 1199274.23; -
190000001545; 4487.5; -
110000000197; 25510.68; -
120000000436; 29715; -
190000000206; Sem prestacao; Sem prestacao
190000000332; 1314; -
10000000544; 10891; -
190000000177; 1152.5; -
50000000766; 61700; -
210000000902; Sem prestacao; Sem prestacao
160000000390; 346471.27; -
160000001199; 105260.16; -
210000000647; 2906351.65; -
110000000422; 101468.53; -
230000000368; 6349.71; -
70000001190; 13190; -
190000001075; 1695; -
60000000495; Sem lancamento; -
250000002375; 95745.1; -
90000001155; 37136.5; -
90000001094; 13283.85; -
190000002856; 799; -
110000000369; 6325; -
180000000152; 7750; -
230000000186; 15379.51; -
90000001093; 2750; -
240000000356; 9142; -
130000001209; 54725; -
130000000934; Sem lancamento; -
130000001479; 660; -
190000001073; 6759.32; -
270000000270; 189421.23; -
250000002793; Sem lancamento; -
210000000122; 470310; -
130000000242; 1384.56; -
60000000649; 1200; -
10000000022; 16530; -
250000003091; Sem lancamento; -
80000000514; 2811.26; -
40000000226; 3966; -
210000000279; 48500; -
250000001722; 14805; -
230000000144; 10520.11; -
60000000754; 256742.04; -
190000002475; 2700; -
130000001099; 3620; -
190000002972; 14245.9; -
230000000298; Sem prestacao; Sem prestacao
250000000348; 1998; -
160000000138; Sem lancamento; -
130000000130; Sem prestacao; Sem prestacao
100000000176; 15000; -
110000000081; 441828.83; -
160000000444; 1774.63; -
140000000346; Sem lancamento; -
100000000508; 6530; -
150000000497; 390634.44; -
90000000478; 43920; -
190000002682; 1550.69; -
240000000300; 200; -
190000001387; 9755; -
210000000848; 349716.4; -
140000000670; 108646.43; -
160000000566; 2113892.95; -
110000000290; 1000; -
250000002644; 21340.79; -
100000000666; 112000; -
100000000755; 5000; -
90000000699; 393657.2; -
20000000298; 421127.09; -
150000000075; 17120; -
250000000383; 83482.28; -
190000000772; 190; -
30000000441; 900; -
10000000128; 10522.5; -
250000000231; 12212.25; -
160000000994; 3800; -
160000000047; 483572.39; -
190000001223; Sem lancamento; -
170000000570; 13321.83; -
250000001094; Sem lancamento; -
140000001025; Sem prestacao; Sem prestacao
240000000560; Sem lancamento; -
250000003043; Sem prestacao; Sem prestacao
130000000464; Sem prestacao; Sem prestacao
270000000321; Sem lancamento; -
240000000287; 53405.38; -
240000000156; 190074.21; -
190000002261; 5002.5; -
240000000383; 4700.76; -
20000000289; 132100.71; -
100000000671; Sem lancamento; -
40000000533; 450; -
100000000990; Sem prestacao; Sem prestacao
220000000508; Sem prestacao; Sem prestacao
20000000340; 1327.26; -
30000000112; 21803; -
240000000256; 1105355.13; -
250000002180; 47989.62; -
130000000929; 18823.03; -
50000000952; Sem lancamento; -
40000000563; 945.45; -
70000000788; 484.4; -
270000000191; 155682.96; -
130000001451; 23704.2; -
190000002746; 51392.3; -
120000000597; Sem prestacao; Sem prestacao
90000000481; Sem lancamento; -
100000000219; 660; -
110000000079; 700; -
10000000170; 66093.33; -
50000000112; 31171.22; -
200000000206; 1272.42; -
250000002315; 1215.71; -
250000002054; 25495; -
260000000247; 116503.2; -
200000000402; 24720; -
110000000302; 1436.13; -
60000000951; Sem lancamento; -
130000001341; 61075; -
250000001136; 25090.13; -
250000002888; 910; -
160000000939; 1756.64; -
90000000987; 20695.45; -
210000000179; 600; -
50000000826; 78052.62; -
170000000181; Sem lancamento; -
230000000155; 9378.6; -
120000000118; 19150; -
140000000004; 1000; -
60000000513; Sem lancamento; -
270000000169; 14864.51; -
160000000684; 1756.64; -
190000002132; 1287.5; -
130000001655; Sem prestacao; Sem prestacao
250000000132; Sem lancamento; -
270000000104; 14240; -
250000000244; Sem prestacao; Sem prestacao
80000000495; Sem lancamento; -
190000002220; 1357.5; -
80000000581; 887.51; -
200000000288; 9081.44; -
150000000508; 797259.31; -
120000000574; Sem prestacao; Sem prestacao
190000003024; 2323; -
50000000150; 484769.53; -
50000000859; Sem lancamento; -
130000001414; 3102; -
190000002013; 3630.5; -
40000000887; 1864; -
210000000586; 6890; -
190000001588; 488031.53; -
50000000594; 500; -
250000003616; 3689.86; -
190000002749; Sem lancamento; -
70000001009; Sem prestacao; Sem prestacao
200000000376; Sem lancamento; -
100000000261; 400; -
70000001087; 1724; -
10000000219; 36481.79; -
170000000402; 4950; -
60000000465; 58014.6; -
10000000357; 2403.69; -
20000000323; Sem prestacao; Sem prestacao
10000000490; 20611; -
160000001336; 20867.64; -
190000003179; 15477.5; -
190000001901; Sem lancamento; -
150000000443; 8733.31; -
100000000264; 24618; -
180000000195; 5145.4; -
190000001822; 3097; -
20000000351; 17027.26; -
190000000430; 500; -
190000001352; 39030; -
230000000224; 167124; -
220000000264; 323881.11; -
250000000194; 2010; -
250000001643; 210435.8; -
250000002049; 9916.89; -
250000001837; 150; -
250000000192; Sem prestacao; Sem prestacao
160000000186; 141277.21; -
60000000683; Sem lancamento; -
190000000283; Sem lancamento; -
190000001017; 11715; -
240000000482; Sem lancamento; -
190000001680; 947.5; -
240000000206; 4500; -
30000000037; Sem lancamento; -
190000002874; 83610; -
140000000921; 135115.46; -
190000001631; Sem prestacao; Sem prestacao
190000002728; 1200; -
250000002030; 23458.89; -
130000000777; 13025; -
10000000449; Sem lancamento; -
80000000657; 309735.76; -
160000000851; 19807.04; -
190000001264; 1540; -
190000002547; Sem prestacao; Sem prestacao
100000000992; Sem lancamento; -
260000000153; Sem prestacao; Sem prestacao
60000000279; 90500; -
70000000640; 2724; -
40000000754; Sem lancamento; -
190000002090; Sem prestacao; Sem prestacao
160000000177; 5000; -
120000000123; 9315; -
190000001856; 1900; -
20000000390; 207658.14; -
160000000393; 2206137.21; -
190000000157; 66625; -
30000000068; 1850; -
10000000201; Sem lancamento; -
60000000301; 600; -
190000001961; Sem prestacao; Sem prestacao
160000000109; 884017.37; -
70000000410; Sem prestacao; Sem prestacao
160000001301; Sem lancamento; -
250000001238; 5304.24; -
240000000087; 114.5; -
250000002733; Sem lancamento; -
210000000239; Sem lancamento; -
30000000459; 47800; -
190000000886; 1087.5; -
190000001986; 37129.99; -
140000000379; 393394.75; -
250000001055; Sem lancamento; -
20000000036; Sem lancamento; -
190000002686; Sem prestacao; Sem prestacao
240000000220; 385973; -
190000002396; 6210; -
170000000163; 89000; -
140000000619; 10282.43; -
210000000242; Sem prestacao; Sem prestacao
100000001088; 1500; -
130000000445; Sem prestacao; Sem prestacao
220000000357; 381100; -
250000001002; 19970; -
210000000281; 464362.55; -
210000000785; 3203.85; -
50000000873; 31610; -
220000000433; 600; -
80000000344; 10842.5; -
40000000801; 2548; -
250000003865; Sem lancamento; -
190000000865; Sem lancamento; -
190000001984; Sem lancamento; -
160000000505; 668.17; -
160000000654; 369623.8; -
40000000162; Sem prestacao; Sem prestacao
250000003931; Sem lancamento; -
130000000583; 13064.37; -
130000000186; 9169; -
220000000309; 19004.5; -
10000000183; 245438.82; -
170000000268; 5717.5; -
90000000547; 16300; -
120000000375; 15004.65; -
130000000964; 725346.94; -
40000000605; 8979.55; -
100000000337; 1300; -
250000000021; 67791.98; -
250000002169; 184315.76; -
130000001503; 5130; -
130000000405; 16394; -
250000000504; 2450073.4; -
40000000197; Sem prestacao; Sem prestacao
80000000096; 7478.5; -
130000000307; Sem prestacao; Sem prestacao
50000001069; Sem prestacao; Sem prestacao
170000000428; 2344.38; -
130000000255; Sem lancamento; -
250000002337; Sem lancamento; -
170000000623; Sem lancamento; -
190000003118; Sem prestacao; Sem prestacao
180000000355; Sem lancamento; -
250000000565; 3302455.3; -
190000000199; Sem prestacao; Sem prestacao
170000000371; 5900; -
210000000174; 143820; -
210000000868; 8511.86; -
210000001046; 16239.61; -
30000000089; 8564; -
60000000838; 4840; -
130000001698; Sem prestacao; Sem prestacao
190000001686; 1470; -
250000000688; 12572.5; -
100000001070; Sem lancamento; -
130000000223; 75; -
60000001029; 50; -
190000002164; 2000; -
190000002831; 1004.51; -
190000002837; 1136.5; -
130000001245; 28225; -
260000000029; 11610.96; -
140000000304; 715; -
130000001119; 56799.51; -
140000000094; 1395; -
130000000215; 15155.17; -
90000000847; 3132.9; -
90000001038; 28980.15; -
140000000113; 1818.57; -
170000000105; 562602; -
130000000724; 600; -
190000000188; 4550.5; -
190000002314; Sem prestacao; Sem prestacao
130000001677; Sem prestacao; Sem prestacao
160000000407; 4574.99; -
170000000600; 2000; -
180000000031; 3100; -
50000000096; 2835; -
180000000208; Sem lancamento; -
180000000279; 3766; -
250000001686; 1350; -
210000000383; 242684; -
250000001891; 515.88; -
260000000008; Sem prestacao; Sem prestacao
100000000828; Sem lancamento; -
160000000605; 54711.62; -
190000000038; 50605; -
40000000459; 76724.4; -
190000000369; 1652.5; -
120000000325; 623130.51; -
30000000472; 1300; -
240000000020; 11342; -
100000000583; 6410.67; -
100000000686; Sem lancamento; -
60000000416; 1300; -
60000000387; 22088.4; -
250000002616; 49433.59; -
130000000394; 10227.2; -
250000001325; Sem lancamento; -
90000000477; 65201; -
190000000382; Sem prestacao; Sem prestacao
240000000561; Sem lancamento; -
10000000447; Sem lancamento; -
10000000568; Sem lancamento; -
70000000225; 10000; -
190000000907; 3790; -
190000000721; 2700; -
250000001099; 2821; -
250000003017; 312.5; -
160000000841; 419841.64; -
190000000436; 1862; -
130000001489; 250; -
10000000382; 667.8; -
130000000150; 400; -
190000003166; Sem lancamento; -
210000000263; 3088.39; -
240000000465; 11435.05; -
130000001202; 1270; -
210000001055; 500; -
120000000317; Sem lancamento; -
150000000108; Sem lancamento; -
270000000106; 1500; -
130000000256; Sem lancamento; -
250000003665; Sem prestacao; Sem prestacao
90000000916; Sem prestacao; Sem prestacao
70000000731; 49786; -
50000000424; 50; -
130000002036; 1069.25; -
250000001774; 2871.6; -
240000000379; Sem lancamento; -
250000002743; 277265.93; -
130000000740; 38520.6; -
250000000519; 107268.67; -
170000000540; Sem prestacao; Sem prestacao
120000000080; 11752.5; -
140000000733; 100; -
190000001461; 19400; -
50000000411; 23435; -
60000000287; 163224; -
150000000440; 1762; -
80000000494; 350; -
260000000187; 7400; -
190000002301; Sem prestacao; Sem prestacao
100000000847; Sem lancamento; -
100000000135; 3600; -
250000003378; 24319; -
130000001191; 75067.3; -
40000000097; 5221; -
190000001658; 3544; -
170000000022; 1200; -
130000000132; 25368.38; -
250000002466; 6708.25; -
250000002564; 61176.25; -
250000003486; 3990; -
80000000703; Sem lancamento; -
170000000073; 21102.86; -
170000000294; 708784; -
160000001216; 1806.84; -
40000000661; 10650; -
70000000513; 113459.7; -
240000000516; 7265.07; -
130000001934; 200; -
250000000753; 12536; -
160000000167; 2991353.66; -
20000000324; 5253.2; -
250000002669; 122551.97; -
250000002183; 9916.39; -
210000000593; 93219.89; -
30000000312; 9820.1; -
130000001652; 5787; -
270000000253; 12000; -
130000000897; Sem prestacao; Sem prestacao
130000000439; 184373.69; -
250000000254; 26636.27; -
120000000351; 103035.47; -
40000000025; 49687.5; -
80000000443; 24974.2; -
250000003488; Sem prestacao; Sem prestacao
190000000647; 8142; -
60000000258; 500; -
160000000452; 2934.27; -
250000002329; 400.93; -
30000000584; 900; -
120000000416; 23484.5; -
140000001163; Sem lancamento; -
130000000663; 2607639.02; -
250000001295; 4581.86; -
130000000789; 1309312.74; -
160000000634; 1000; -
250000000444; 11716.14; -
140000001444; Sem prestacao; Sem prestacao
150000000172; 18866.67; -
40000000530; 13722.54; -
50000000290; 152684.76; -
40000000945; Sem prestacao; Sem prestacao
30000000153; 11839.9; -
70000000633; Sem lancamento; -
190000001627; 2055; -
220000000349; 383806.54; -
250000001563; 763866.2; -
250000001682; 600; -
250000002883; 2633.5; -
250000001079; 528.2; -
250000002376; Sem prestacao; Sem prestacao
30000000148; 235842.5; -
210000000483; 1100; -
210000000099; 63669.83; -
220000000384; 26851.71; -
50000000421; 3270; -
140000001401; 900; -
250000000079; 34051.52; -
250000000160; 2887.4; -
80000000327; 14380; -
50000000656; 4900; -
80000000644; Sem lancamento; -
160000000498; 1762.63; -
170000000193; 425.2; -
50000000379; Sem prestacao; Sem prestacao
130000001057; Sem lancamento; -
20000000335; 8200; -
250000001279; 6550.62; -
190000002855; 1951.5; -
190000001427; 262452.5; -
100000000360; 3656; -
50000000795; 50039; -
180000000250; 203847.43; -
200000000147; 536701.5; -
170000000234; 2000; -
30000000043; Sem prestacao; Sem prestacao
150000000178; 1088197.33; -
220000000397; Sem prestacao; Sem prestacao
40000000135; Sem lancamento; -
160000000524; 300; -
80000000389; 7280; -
130000000335; Sem lancamento; -
250000000627; 3125; -
80000000324; 7487.5; -
250000000672; 4829300.87; -
220000000171; Sem prestacao; Sem prestacao
40000000446; 15120.25; -
30000000311; 3346; -
130000002130; 366209.11; -
80000000100; 108689.5; -
190000002270; 217673.5; -
190000002330; 8380; -
90000001010; 2593870; -
130000001310; 6011.11; -
250000000923; 5965; -
220000000635; Sem lancamento; -
240000000400; 64.4; -
250000002446; Sem lancamento; -
220000000382; 29463.2; -
250000002186; 28451.62; -
210000000493; 1050; -
20000000045; 42000; -
190000002624; Sem lancamento; -
190000000117; 1234.09; -
200000000107; Sem lancamento; -
250000000645; 68875.63; -
190000002500; 5290; -
80000000530; Sem prestacao; Sem prestacao
140000000539; 9075; -
230000000337; Sem lancamento; -
190000001140; 8937.09; -
140000000280; 2040; -
40000000238; 85692.14; -
70000000943; 11578.25; -
190000000388; 42055.2; -
250000001502; 10565.88; -
60000000413; 5300; -
80000000241; 500; -
150000000301; Sem prestacao; Sem prestacao
100000000431; 1990; -
250000003007; Sem lancamento; -
40000000944; Sem lancamento; -
90000000712; 4565423; -
70000000534; 28091.6; -
70000000132; 23821.28; -
250000000885; 11125.25; -
260000000088; 4000; -
170000000036; 355927.09; -
90000001217; Sem prestacao; Sem prestacao
190000001941; 17002.5; -
190000002974; 13675; -
170000000642; Sem lancamento; -
270000000287; 778346.29; -
140000001367; Sem lancamento; -
210000000687; 638660; -
250000002443; 1232.25; -
190000002784; 1474; -
130000001363; 770; -
100000000449; Sem lancamento; -
